0	377, 394, 319, 341
1	488, 529, 434, 474, 421, 472, 430, 428, 484, 518, 507, 454, 476, 508, 395, 519, 481, 402, 442, 521, 475, 419, 479, 486, 473, 490, 396, 399, 513, 398
2	209, 220, 205, 193, 194, 211, 203, 192, 196, 216, 198, 200, 201, 190
3	138, 158, 136, 151, 142, 155
4	43, 45, 50, 44, 51, 54, 55, 53, 52, 49
5	41, 42
6	1, 10
7	207, 213
8	97, 107, 95, 91
9	168, 180
10	252, 258
11	22, 23, 14
12	172, 189, 182, 175
13	7
14	46
15	47
16	48
17	60
18	89
19	105
20	106
21	108
22	121
23	122
24	145
25	159
26	176
27	208
28	219
29	262
30	356
