0	460, 529, 508, 417, 490, 410, 425, 470, 418, 419, 412, 422, 399, 415, 427, 413, 411, 513, 414, 421, 473, 486, 428, 398
1	138, 158, 136, 151, 142, 155
2	29, 39, 35, 27, 38
3	99, 102, 96, 104, 103, 107, 97, 95, 91
4	267, 268, 302, 261, 266
5	193, 211, 209, 217, 196, 215, 210, 198, 203, 190, 205, 216
6	204, 218, 213, 220, 207
7	1, 3, 4, 10
8	315, 319, 356
9	74, 75, 85, 78, 82, 76, 86, 84, 72, 81, 87, 73, 88
10	41, 42
11	43, 45, 44, 50, 51, 54, 55, 53, 52, 49
12	238, 253
13	123, 127, 114, 129, 126
14	18, 20, 21, 23, 22, 14
15	59, 70, 64, 56, 63, 68, 71
16	113, 128
17	2, 7
18	161, 172, 180
19	115, 130, 223
20	314, 394, 324
21	200, 219
22	160, 185, 169
23	110, 112
24	175, 189, 178
25	11
26	46
27	47
28	48
29	57
30	60
31	89
32	105
33	106
34	108
35	111
36	121
37	122
38	145
39	159
40	163
41	165
42	167
43	168
44	176
45	201
46	208
47	224
48	262
49	263
50	303
51	308
