0	411, 529, 513, 414, 421, 473, 486, 428, 398
1	151, 158, 142, 155
2	61, 62, 58, 66, 67, 70, 65, 69, 59, 56, 63, 68, 71, 64
3	192, 217, 204, 214, 218, 197, 196, 203, 193, 211, 210, 198, 220, 200, 201, 190, 216
4	267, 268, 261, 302, 266
5	41, 42
6	306, 309, 364, 394, 318, 304, 352, 354, 341, 312, 316, 311, 310, 317, 305, 307, 314, 313
7	117, 123, 127, 118, 129, 114, 122
8	207, 213
9	43, 45, 44, 50, 40, 54, 51, 55, 53, 52, 49
10	238, 253
11	315, 319, 356
12	7, 10
13	97, 107, 95, 91
14	128, 130, 113, 115, 223
15	161, 172, 180
16	11, 23, 22, 14
17	160, 169, 185
18	175, 189, 178
19	110, 112
20	46
21	47
22	48
23	57
24	60
25	89
26	105
27	106
28	108
29	111
30	121
31	145
32	159
33	163
34	165
35	167
36	168
37	176
38	208
39	219
40	224
41	262
42	263
43	303
44	308
