0	170, 189, 179
1	58, 70, 67, 61, 66, 65, 62, 69, 59, 64, 63, 68, 56, 71
2	162, 181, 184, 186, 188, 183, 174, 187
3	166, 171, 164, 177, 178, 175, 161, 172, 180
4	94, 101, 102, 92, 99, 93, 98, 100, 90, 96, 104, 103, 107, 97, 95, 91
5	236, 241, 247, 221, 253
6	5, 8, 10, 6, 9, 4
7	78, 82, 72, 84, 76, 86, 74, 75, 85, 73, 88
8	41, 42
9	18, 20, 23, 22, 14
10	204, 218, 213, 220, 207
11	315, 319, 356
12	222, 254, 229, 256, 245, 227, 228, 255, 237, 257, 246, 248, 242, 250, 258, 249, 231, 244, 240, 252
13	193, 211, 209, 217, 196, 215, 210, 198, 203, 190, 205, 216
14	419, 428, 406, 429, 401, 454, 418, 425, 470, 464, 508, 522, 529, 507, 497, 499, 471, 474, 458, 527, 501, 511, 479, 519, 475, 452, 523, 516, 476, 467, 416, 490, 461, 517, 518, 450, 455, 453, 521, 478, 417, 407, 426, 486, 399, 412, 409, 515, 460, 415, 423, 404, 410, 414, 427, 402, 421, 424, 422, 413, 403, 411, 473, 420, 397, 408, 513, 396, 395, 398
15	27, 35, 29, 39, 38
16	43, 45, 44, 50, 51, 54, 55, 53, 52, 49
17	267, 268, 265, 302, 261, 266
18	155, 158
19	127, 129, 114, 126
20	113, 128
21	115, 130, 223
22	305, 325, 310, 372, 311, 383, 312, 378, 352, 394, 329, 363, 316, 362, 359, 341, 318, 354, 326, 381, 306, 392, 364, 323, 317, 327, 328, 307, 309, 321, 313, 314, 324
23	200, 219
24	81, 87
25	2, 7
26	110, 112
27	160, 185, 169
28	11
29	46
30	47
31	48
32	57
33	60
34	89
35	105
36	106
37	108
38	111
39	121
40	122
41	145
42	159
43	163
44	165
45	167
46	168
47	173
48	176
49	182
50	201
51	208
52	224
53	262
54	263
55	303
56	308
57	405
58	520
