0	426, 529, 468, 423, 396, 429, 475, 419, 422, 460, 486, 427, 399, 508, 473, 428, 421, 513, 398
1	122, 126, 129, 114
2	98, 107, 90, 97, 95, 91
3	29, 39, 35, 27, 38
4	306, 309, 359, 394, 350, 377, 358, 388, 352, 319, 341, 304, 354, 305, 307
5	43, 45, 44, 50, 54, 55, 52, 49
6	267, 268, 265, 302, 261, 266
7	56, 71
8	207, 213
9	41, 42
10	238, 253
11	200, 220, 201, 190, 216
12	128, 130, 115, 113, 223
13	161, 172, 180
14	22, 23, 14
15	110, 112
16	160, 185, 169
17	178, 189
18	7
19	46
20	47
21	48
22	57
23	60
24	89
25	105
26	106
27	108
28	111
29	121
30	145
31	159
32	163
33	165
34	167
35	168
36	176
37	208
38	219
39	224
40	262
41	263
42	303
43	308
44	356
