0	294, 302, 268
1	486, 529, 420, 425, 426, 423, 396, 429, 475, 490, 422, 419, 513, 473, 427, 399, 428, 421, 398
2	151, 158, 142, 155
3	98, 107, 97, 95, 91
4	41, 42
5	235, 253, 238
6	306, 309, 388, 394, 377, 354, 319, 341, 304, 305, 307
7	207, 213
8	43, 45, 44, 50, 40, 54, 51, 55, 53, 52, 49
9	126, 129, 114, 122
10	56, 71
11	200, 220, 201, 190
12	128, 130, 115, 113, 223
13	11, 23, 21, 22, 14
14	168, 180
15	172, 189, 182, 175
16	110, 112
17	7
18	46
19	47
20	48
21	57
22	60
23	89
24	105
25	106
26	108
27	111
28	121
29	145
30	159
31	176
32	208
33	219
34	224
35	262
36	303
37	308
38	356
