0	401, 454, 418, 444, 485, 495, 396, 442, 498, 466, 516, 413, 415, 488, 520, 450, 432, 526, 493, 504, 451, 500, 505, 484, 455, 478, 402, 433, 423, 447, 480, 521, 424, 523, 422, 460, 436, 525, 515, 528, 425, 470, 527, 494
1	162, 181, 184, 186, 174, 188, 183, 187
2	170, 189, 179
3	146, 153, 152, 157, 147, 131, 150, 158, 144, 156
4	315, 319, 356
5	204, 218, 213, 220, 207
6	51, 55, 40, 53, 54, 52, 49, 134, 43, 45, 50, 44, 142
7	93, 100, 98, 94, 102, 97, 92, 104, 101, 99, 96, 107, 103
8	225, 251, 226, 230, 257, 246, 239, 252, 229, 256, 245, 249, 234, 237, 248, 250, 228, 255, 227, 231, 244, 242, 222, 254, 258, 243, 233, 240, 232
9	166, 171, 164, 177, 178, 161, 172, 180, 175
10	235, 238
11	78, 82, 80, 84, 83, 76, 86, 72, 74, 75, 85, 73, 88
12	137, 149
13	69, 70, 62, 56, 63, 68, 71, 64
14	193, 211, 209, 217, 196, 215, 210, 198, 203, 190, 205, 216
15	30, 36, 25, 37, 33, 28, 32, 24, 26, 34, 31, 39, 29
16	41, 42, 155
17	18, 20, 14
18	267, 268, 289, 302, 278, 284, 280, 269, 265, 261, 285, 266
19	221, 247, 241, 253
20	200, 219
21	132, 133, 135
22	408, 511, 513, 427, 471, 459, 501, 483, 412, 503, 445, 397, 509, 434, 453, 469, 491, 446, 457, 492, 487, 404, 476, 410, 477, 406, 429, 407, 426, 452, 461, 403, 507, 416, 490, 510, 443, 519, 467, 399, 414, 437, 499, 486, 395, 479, 497, 464, 508, 421, 489, 417, 440, 456, 475, 512, 409, 482, 462, 463, 496, 514, 517, 473, 419, 428, 449, 474, 458, 506, 481, 448, 411, 420, 472, 400, 465, 524, 430, 441, 468, 431, 529, 502, 435, 522, 439, 518, 398, 438
23	2, 7, 1
24	81, 87
25	35, 38
26	138, 148, 151
27	307, 338, 312, 378, 323, 394, 336, 364, 354, 317, 362, 327, 331, 328, 390, 314, 305, 333, 313, 325, 321, 392, 324, 352
28	115, 130, 223
29	21, 23
30	113, 128
31	110, 112
32	160, 185, 169
33	114, 126
34	6
35	11
36	27
37	46
38	47
39	48
40	57
41	60
42	89
43	90
44	91
45	95
46	105
47	106
48	108
49	111
50	121
51	122
52	136
53	139
54	140
55	141
56	143
57	145
58	154
59	159
60	163
61	165
62	167
63	168
64	173
65	176
66	182
67	201
68	208
69	224
70	236
71	262
72	263
73	303
74	308
75	405
