0	426, 529, 468, 423, 396, 429, 463, 496, 475, 419, 422, 460, 508, 486, 427, 399, 473, 428, 421, 513, 398
1	355, 394, 367, 333, 392, 376, 353, 359, 362, 358, 363, 366, 350, 315, 364, 388, 377, 352, 319, 341, 304, 354, 306, 305, 314, 307, 309
2	27, 35, 29, 39, 38
3	122, 126, 117, 123, 119, 127, 125, 118, 129, 114
4	205, 218, 196, 194, 193, 211, 210, 198, 201, 216
5	151, 158, 142, 155
6	207, 213, 200, 220, 219, 190
7	43, 45, 44, 50, 52, 55, 49
8	41, 42
9	62, 70, 59, 56, 63, 68, 64, 71
10	267, 268, 265, 302, 261, 266
11	97, 107, 95, 91
12	113, 128, 115, 130, 223
13	161, 172, 180
14	11, 23, 22, 14
15	160, 185, 169
16	175, 189, 178
17	110, 112
18	46
19	47
20	48
21	57
22	60
23	89
24	105
25	106
26	108
27	111
28	121
29	145
30	159
31	163
32	165
33	167
34	168
35	176
36	208
37	224
38	262
39	263
40	303
41	308
42	356
