0	214, 233, 224
1	170, 192, 184
2	208, 209, 197
3	252, 265, 254
4	173, 194, 177
5	67, 82
6	251, 259, 260
7	211, 218, 222
8	116, 133
9	180, 186
10	232, 239, 229
11	71, 75
12	153, 169, 164
13	223, 230, 236, 238
14	131, 135, 126
15	12, 30, 26
16	204, 205, 200
17	103, 104, 96
18	115, 146
19	76, 83, 64, 87
20	8, 32, 16
21	91, 105, 94
22	23, 33, 25
23	4, 38, 15, 37
24	172, 175, 176, 188
25	50, 53, 58, 47
26	2, 18
27	41, 48
28	215, 217
29	93, 111
30	250, 264, 243, 267
31	118, 148
32	3, 5, 1, 39
33	68, 88
34	119, 130, 136
35	11, 36
36	152, 165, 162
37	6, 9
38	72, 79
39	156, 157
40	97, 108, 101
41	196, 206
42	110, 112, 98
43	117, 134
44	14, 34, 7
45	124, 138
46	226, 235, 225, 221
47	174, 182
48	240, 262, 255
49	42, 45, 56
50	220, 227, 219
51	179, 191, 187
52	171, 190, 178
53	66, 80
54	253, 257, 241, 261
55	132, 142
56	256, 258, 247
57	181, 195
58	245, 249
59	51, 63, 54
60	90, 114
61	198, 210
62	161, 163
63	154, 160
64	213, 216, 228, 231
65	139, 145
66	92, 107
67	52, 55
68	244, 263
69	57, 62
70	43, 61
71	10, 28
72	13, 19
73	234, 237
74	151, 159
75	122, 127
76	248, 266
77	46, 60
78	17
79	20
80	21
81	22
82	24
83	27
84	29
85	31
86	35
87	40
88	44
89	49
90	59
91	65
92	69
93	70
94	73
95	74
96	77
97	78
98	81
99	84
100	85
101	86
102	89
103	95
104	99
105	100
106	102
107	106
108	109
109	113
110	120
111	121
112	123
113	125
114	128
115	129
116	137
117	140
118	141
119	143
120	144
121	147
122	149
123	150
124	155
125	158
126	166
127	167
128	168
129	183
130	185
131	189
132	193
133	199
134	201
135	202
136	203
137	207
138	212
139	242
140	246
