0	214, 224
1	131, 135
2	8, 32, 16
3	200, 205, 204
4	50, 53
5	26, 30, 12
6	25, 33, 23
7	2, 18
8	103, 104, 96
9	41, 48
10	76, 83
11	11, 36
12	152, 162, 165
13	71, 75
14	223, 230, 236, 238
15	176, 188, 172
16	232, 239, 229
17	254, 265
18	153, 169
19	215, 217
20	15, 38
21	256, 258
22	171, 190
23	66, 80
24	243, 264
25	97, 108
26	240, 262, 255
27	174, 182
28	4, 37
29	14, 34, 7
30	226, 235
31	119, 136
32	253, 257, 241, 261
33	42, 45, 56
34	179, 191, 187
35	219, 227
36	196, 206
37	132, 142
38	110, 112
39	139, 145
40	177, 194
41	54, 63
42	245, 249
43	213, 216, 228, 231
44	92, 107
45	244, 263
46	52, 55
47	10, 28
48	151, 159
49	43, 61
50	234, 237
51	248, 266
52	13, 19
53	1
54	3
55	5
56	6
57	9
58	17
59	20
60	21
61	22
62	24
63	27
64	29
65	31
66	35
67	39
68	40
69	44
70	46
71	47
72	49
73	51
74	57
75	58
76	59
77	60
78	62
79	64
80	65
81	67
82	68
83	69
84	70
85	72
86	73
87	74
88	77
89	78
90	79
91	81
92	82
93	84
94	85
95	86
96	87
97	88
98	89
99	90
100	91
101	93
102	94
103	95
104	98
105	99
106	100
107	101
108	102
109	105
110	106
111	109
112	111
113	113
114	114
115	115
116	116
117	117
118	118
119	120
120	121
121	122
122	123
123	124
124	125
125	126
126	127
127	128
128	129
129	130
130	133
131	134
132	137
133	138
134	140
135	141
136	143
137	144
138	146
139	147
140	148
141	149
142	150
143	154
144	155
145	156
146	157
147	158
148	160
149	161
150	163
151	164
152	166
153	167
154	168
155	170
156	173
157	175
158	178
159	180
160	181
161	183
162	184
163	185
164	186
165	189
166	192
167	193
168	195
169	197
170	198
171	199
172	201
173	202
174	203
175	207
176	208
177	209
178	210
179	211
180	212
181	218
182	220
183	221
184	222
185	225
186	233
187	242
188	246
189	247
190	250
191	251
192	252
193	259
194	260
195	267
