0	15, 17, 38, 37, 4
1	137, 139, 145
2	172, 175, 176, 188
3	91, 105, 94
4	251, 259, 260, 242
5	75, 84, 71, 74
6	243, 250, 264, 267
7	180, 183, 186
8	156, 157, 168
9	223, 230, 238, 236
10	49, 51, 63, 54
11	10, 22, 28
12	185, 191, 187, 179
13	26, 30, 12
14	23, 33, 25
15	64, 87, 83, 76
16	216, 228, 213, 231
17	112, 113, 110, 98
18	131, 135, 126, 147
19	72, 79, 70
20	232, 239, 229
21	164, 169, 153
22	214, 224, 233
23	199, 206, 196
24	152, 162, 165
25	212, 217, 215
26	1, 5, 39, 3
27	211, 218, 222
28	8, 16, 21, 32
29	66, 73, 80
30	20, 27, 24
31	170, 184, 192
32	203, 207
33	2, 18, 35
34	50, 53, 58, 47
35	69, 85
36	41, 48, 44
37	11, 29, 36
38	109, 114, 90
39	252, 254, 265
40	118, 148, 149
41	78, 86, 65
42	31, 34, 7, 14
43	68, 88, 81
44	59, 61, 43
45	241, 261, 257, 253
46	77, 82, 67
47	197, 209, 208
48	155, 167
49	6, 9, 19, 13
50	202, 204, 205, 200
51	93, 111
52	103, 104, 96
53	119, 130, 136
54	115, 146, 121
55	151, 166, 159
56	158, 163, 161
57	95, 100
58	116, 133, 128
59	173, 194, 177
60	52, 60, 46, 55
61	122, 123, 127
62	219, 220, 227
63	99, 102
64	171, 190, 178
65	124, 138
66	226, 235, 225, 221
67	174, 182, 189
68	97, 101, 108, 89
69	42, 45, 40, 56
70	129, 144
71	181, 195, 193
72	256, 258, 246, 247
73	117, 134
74	132, 142, 125
75	255, 262, 240
76	248, 249, 245, 266
77	92, 107, 106
78	201, 210, 198
79	154, 160, 150
80	244, 263
81	57, 62
82	120, 141
83	140, 143
84	234, 237
