0	208, 209, 197
1	96, 104, 103
2	99, 102
3	156, 157, 168
4	66, 73, 80
5	241, 261, 257, 253
6	250, 264, 243, 267
7	7, 34, 31, 14
8	176, 188, 172, 175
9	3, 5, 1, 39
10	119, 130, 136
11	230, 236, 238, 223
12	70, 79, 72
13	8, 32, 16, 21
14	252, 265, 254
15	170, 184, 192
16	71, 74, 75, 84
17	203, 207
18	64, 87, 83, 76
19	17, 38, 15, 4, 37
20	153, 169, 164
21	185, 191, 187, 179
22	204, 205, 202, 200
23	196, 199, 206
24	6, 9, 19, 13
25	50, 53, 58, 47
26	214, 224, 233
27	98, 110, 112, 113
28	68, 88, 81
29	52, 60, 46, 55
30	242, 260, 259, 251
31	137, 145, 139
32	118, 148, 149
33	109, 114, 90
34	212, 215, 217
35	49, 51, 63, 54
36	77, 82, 67
37	69, 85
38	26, 30, 12
39	10, 22, 28
40	180, 183, 186
41	152, 162, 165
42	41, 48, 44
43	122, 123, 127
44	116, 133, 128
45	93, 111
46	11, 29, 36
47	95, 100
48	78, 86, 65
49	211, 218, 222
50	131, 135, 147, 126
51	91, 105, 94
52	219, 220, 227
53	23, 33, 25
54	232, 239, 229
55	155, 167
56	20, 27, 24
57	158, 163, 161
58	59, 61, 43
59	173, 194, 177
60	216, 228, 213, 231
61	115, 146, 121
62	2, 18, 35
63	151, 166, 159
64	97, 101, 108, 89
65	246, 258, 256, 247
66	182, 189, 174
67	178, 190, 171
68	42, 45, 40, 56
69	248, 249, 245, 266
70	240, 262, 255
71	117, 134
72	181, 195, 193
73	124, 138
74	129, 144
75	132, 142, 125
76	226, 235, 225, 221
77	106, 107, 92
78	198, 210, 201
79	154, 160, 150
80	140, 143
81	57, 62
82	244, 263
83	120, 141
84	234, 237
