0	180, 186, 183
1	26, 30, 12
2	214, 224, 233
3	15, 17, 37, 38, 4
4	67, 82, 77
5	66, 73, 80
6	223, 230, 238, 236
7	68, 81, 88
8	173, 194, 177
9	18, 35, 2
10	70, 72, 79
11	118, 148, 149
12	75, 84, 71, 74
13	254, 265, 252
14	64, 87, 83, 76
15	98, 110, 112, 113
16	232, 239, 229
17	6, 9, 19, 13
18	91, 105, 94
19	7, 31, 34, 14
20	158, 163, 161
21	53, 58, 50, 47
22	3, 5, 1, 39
23	155, 167
24	11, 29, 36
25	151, 166, 159
26	116, 133, 128
27	119, 130, 136
28	25, 33, 23
29	211, 218, 222
30	216, 228, 213, 231
31	131, 135, 126, 147
32	153, 169, 164
33	103, 104, 96
34	172, 175, 176, 188
35	241, 261, 257, 253
36	8, 32, 16, 21
37	185, 191, 187, 179
38	197, 209, 208
39	122, 123, 127
40	115, 146, 121
41	259, 260, 242, 251
42	99, 102
43	170, 184, 192
44	243, 250, 264, 267
45	156, 157, 168
46	51, 54, 49, 63
47	200, 202, 205, 204
48	95, 100
49	152, 162, 165
50	215, 217, 212
51	52, 60, 46, 55
52	78, 86, 65
53	69, 85
54	109, 114, 90
55	10, 22, 28
56	41, 48, 44
57	219, 220, 227
58	199, 206, 196
59	59, 61, 43
60	203, 207
61	137, 139, 145
62	20, 27, 24
63	93, 111
64	42, 45, 40, 56
65	171, 190, 178
66	240, 262, 255
67	174, 182, 189
68	97, 108, 101, 89
69	247, 256, 258, 246
70	248, 249, 245, 266
71	193, 195, 181
72	117, 134
73	132, 142, 125
74	129, 144
75	226, 235, 225, 221
76	124, 138
77	92, 107, 106
78	198, 210, 201
79	154, 160, 150
80	57, 62
81	120, 141
82	244, 263
83	140, 143
84	234, 237
