148,184,0.0
5,115,0.0
155,156,0.2
72,73,0.0
102,180,0.0
21,91,0.0
86,109,0.0
75,189,0.0
69,123,0.0
127,184,0.0
67,162,0.0
39,91,0.0
10,11,0.0
115,145,0.0
49,225,0.0
142,205,0.0
42,85,0.0
65,180,0.0
88,184,0.0
105,142,0.0
90,186,0.0
76,180,0.0
105,220,0.0
117,210,0.0
175,203,0.0
20,44,0.0
54,153,0.0
99,192,0.0
7,98,0.0
47,161,0.0
144,147,0.2
81,152,0.0
57,112,0.0
3,50,0.0
104,219,0.0
31,72,0.0
114,168,0.0
20,162,0.0
102,142,0.0
78,109,0.0
19,157,0.0
7,11,0.0
79,83,0.0
57,145,0.0
41,49,0.1
16,68,0.0
10,115,0.0
27,37,0.1
18,68,0.0
19,161,0.0
81,193,0.0
26,193,0.0
70,184,0.0
46,49,0.1
74,186,0.0
10,121,0.0
3,39,0.9
50,60,0.3
31,140,0.0
3,59,0.0
111,173,0.0
18,64,0.0
86,149,0.0
11,168,0.0
45,98,0.0
42,117,0.0
17,90,0.0
57,184,0.0
106,117,0.0
82,162,0.0
109,114,1.0
81,203,0.0
111,117,0.0
82,148,0.0
99,112,0.0
27,152,0.0
180,202,0.0
29,226,0.0
19,65,0.0
1,98,0.0
61,91,0.0
11,13,0.0
111,180,0.0
69,84,0.0
68,75,0.0
59,104,0.0
17,77,0.0
2,83,0.0
118,175,0.0
10,102,0.0
10,97,0.0
72,210,0.0
25,189,0.0
85,123,0.0
59,132,0.0
93,121,0.0
19,198,0.0
44,121,0.0
57,172,0.0
87,140,0.0
13,189,0.0
2,20,0.0
13,43,0.0
59,67,0.0
4,127,0.0
31,93,0.0
104,180,0.0
42,164,0.0
31,162,0.0
150,160,0.4
79,184,0.0
93,164,0.0
29,69,0.0
20,84,0.0
73,77,0.1
167,168,0.0
23,178,0.0
81,130,0.0
17,33,0.0
2,22,0.0
93,163,0.0
18,72,0.0
83,127,0.0
76,123,0.0
78,114,0.0
32,162,0.0
87,189,0.0
67,70,0.2
16,142,0.0
64,84,0.0
200,204,0.9
68,152,0.0
42,123,0.0
26,162,0.0
93,141,0.0
44,173,0.0
24,55,0.0
101,193,0.0
10,98,0.0
59,71,0.0
15,164,0.0
42,119,0.0
16,94,0.0
3,91,0.0
97,127,0.0
22,69,0.0
144,187,0.0
17,173,0.0
184,187,0.0
57,76,0.0
182,183,0.1
184,199,0.0
3,79,0.0
6,130,0.0
79,104,0.0
41,127,0.0
148,164,0.0
87,185,0.0
145,202,0.0
104,119,0.0
20,91,0.0
28,61,0.0
68,111,0.0
21,22,0.3
68,121,0.0
179,183,0.3
11,226,0.0
79,82,0.0
183,191,0.1
26,28,0.0
22,25,0.4
59,70,0.0
16,195,0.0
68,237,0.0
113,202,0.0
2,199,0.0
117,161,0.0
72,74,0.0
115,172,0.0
91,124,0.0
12,33,0.0
10,157,0.0
108,117,0.0
94,193,0.0
19,166,0.0
91,224,0.0
84,93,0.0
10,88,0.0
12,168,0.0
6,88,0.0
5,106,0.0
87,142,0.0
111,193,0.0
123,195,0.0
44,99,0.0
117,187,0.0
88,100,0.0
61,157,0.0
68,136,0.0
7,81,0.0
102,124,0.0
69,75,0.0
10,74,0.0
48,82,0.0
109,168,0.0
4,104,0.0
55,210,0.0
121,168,0.0
2,200,0.0
104,113,0.1
28,68,0.0
52,201,0.0
48,71,0.0
123,141,0.3
110,115,0.0
104,202,0.0
59,101,0.0
13,101,0.0
41,61,0.0
79,162,0.0
84,85,0.0
97,210,0.0
4,74,0.0
