0	73, 80, 66
1	202, 205, 200, 204
2	25, 33, 23
3	68, 88, 81
4	41, 48, 44
5	91, 105, 94
6	96, 104, 103
7	109, 114, 90
8	224, 233, 214
9	152, 165, 162
10	153, 164, 169
11	49, 51, 63, 54
12	151, 166, 159
13	197, 209, 208
14	75, 84, 71, 74
15	223, 230, 238, 236
16	12, 30, 26
17	93, 111
18	118, 148, 149
19	115, 146, 121
20	241, 261, 257, 253
21	156, 157, 168
22	199, 206, 196
23	6, 9, 19, 13
24	7, 34, 31, 14
25	116, 133, 128
26	212, 215, 217
27	170, 192, 184
28	18, 35, 2
29	64, 87, 83, 76
30	17, 37, 15, 38, 4
31	1, 5, 39, 3
32	254, 265, 252
33	122, 123, 127
34	219, 220, 227
35	242, 259, 260, 251
36	50, 58, 53, 47
37	69, 85
38	70, 79, 72
39	77, 82, 67
40	11, 36, 29
41	180, 186, 183
42	52, 60, 46, 55
43	173, 194, 177
44	185, 191, 187, 179
45	8, 16, 21, 32
46	20, 27, 24
47	250, 264, 243, 267
48	155, 167
49	112, 113, 110, 98
50	232, 239, 229
51	99, 102
52	216, 228, 213, 231
53	176, 188, 172, 175
54	211, 222, 218
55	137, 139, 145
56	119, 130, 136
57	59, 61, 43
58	131, 135, 147, 126
59	158, 163, 161
60	10, 22, 28
61	95, 100
62	78, 86, 65
63	203, 207
64	129, 144
65	42, 45, 40, 56
66	178, 190, 171
67	89, 97, 108, 101
68	124, 138
69	255, 262, 240
70	226, 235, 225, 221
71	247, 256, 258, 246
72	132, 142, 125
73	174, 182, 189
74	181, 195, 193
75	117, 134
76	248, 249, 245, 266
77	106, 107, 92
78	154, 160, 150
79	201, 210, 198
80	120, 141
81	140, 143
82	244, 263
83	57, 62
84	234, 237
