0	76, 83, 87, 64
1	152, 165, 162
2	8, 16, 32, 21
3	93, 111
4	50, 58, 53, 47
5	103, 104, 96
6	230, 236, 238, 223
7	153, 164, 169
8	11, 36, 29
9	224, 233, 214
10	59, 61, 43
11	254, 265, 252
12	170, 192, 184
13	241, 261, 257, 253
14	68, 88, 81
15	242, 259, 260, 251
16	15, 17, 37, 38, 4
17	196, 199, 206
18	197, 209, 208
19	26, 30, 12
20	200, 205, 202, 204
21	31, 34, 7, 14
22	118, 148, 149
23	91, 105, 94
24	115, 146, 121
25	155, 167
26	232, 239, 229
27	131, 135, 147, 126
28	71, 74, 75, 84
29	52, 60, 46, 55
30	183, 186, 180
31	98, 110, 112, 113
32	51, 54, 49, 63
33	77, 82, 67
34	116, 133, 128
35	176, 188, 172, 175
36	10, 22, 28
37	20, 27, 24
38	95, 100
39	158, 163, 161
40	203, 207
41	216, 228, 213, 231
42	73, 80, 66
43	69, 85
44	211, 218, 222
45	70, 79, 72
46	109, 114, 90
47	185, 191, 187, 179
48	137, 139, 145
49	212, 215, 217
50	25, 33, 23
51	151, 166, 159
52	1, 5, 3, 39
53	156, 157, 168
54	78, 86, 65
55	243, 250, 264, 267
56	99, 102
57	219, 220, 227
58	2, 18, 35
59	173, 194, 177
60	6, 9, 19, 13
61	119, 130, 136
62	41, 48, 44
63	122, 123, 127
64	182, 189, 174
65	101, 108, 97, 89
66	247, 256, 246, 258
67	226, 235, 225, 221
68	129, 144
69	255, 262, 240
70	132, 142, 125
71	193, 195, 181
72	171, 190, 178
73	248, 249, 245, 266
74	117, 134
75	124, 138
76	42, 45, 40, 56
77	106, 107, 92
78	154, 160, 150
79	201, 210, 198
80	140, 143
81	57, 62
82	244, 263
83	120, 141
84	234, 237
