0	98, 110, 112, 113
1	12, 26, 30
2	93, 111
3	17, 38, 15, 37, 4
4	72, 79, 70
5	81, 88, 68
6	10, 22, 28
7	204, 205, 202, 200
8	96, 104, 103
9	1, 39, 5, 3
10	162, 165, 152
11	50, 58, 53, 47
12	7, 34, 31, 14
13	8, 16, 32, 21
14	242, 259, 260, 251
15	18, 35, 2
16	219, 220, 227
17	118, 148, 149
18	119, 130, 136
19	91, 105, 94
20	214, 233, 224
21	158, 163, 161
22	71, 74, 75, 84
23	41, 48, 44
24	208, 209, 197
25	241, 261, 257, 253
26	164, 169, 153
27	11, 36, 29
28	180, 183, 186
29	223, 230, 238, 236
30	69, 85
31	6, 9, 19, 13
32	78, 86, 65
33	176, 188, 172, 175
34	137, 145, 139
35	49, 63, 51, 54
36	59, 61, 43
37	23, 33, 25
38	216, 228, 213, 231
39	252, 265, 254
40	170, 184, 192
41	173, 194, 177
42	232, 239, 229
43	211, 222, 218
44	156, 157, 168
45	67, 82, 77
46	83, 87, 64, 76
47	52, 60, 46, 55
48	20, 27, 24
49	115, 146, 121
50	131, 135, 126, 147
51	250, 264, 243, 267
52	73, 80, 66
53	212, 217, 215
54	122, 123, 127
55	155, 167
56	196, 199, 206
57	95, 100
58	185, 191, 187, 179
59	109, 114, 90
60	116, 133, 128
61	203, 207
62	151, 166, 159
63	99, 102
64	129, 144
65	174, 182, 189
66	40, 45, 56, 42
67	124, 138
68	248, 249, 245, 266
69	132, 142, 125
70	171, 190, 178
71	247, 256, 246, 258
72	89, 108, 97, 101
73	181, 195, 193
74	255, 262, 240
75	117, 134
76	226, 235, 225, 221
77	198, 210, 201
78	106, 107, 92
79	154, 160, 150
80	120, 141
81	57, 62
82	244, 263
83	140, 143
84	234, 237
