482, 524
482, 499
482, 522
482, 510
482, 485
482, 505
482, 490
482, 514
482, 516
481, 520
481, 489
481, 487
481, 505
481, 514
481, 516
480, 519
480, 482
480, 524
480, 511
480, 498
480, 521
480, 494
480, 504
480, 497
480, 528
480, 496
480, 516
472, 496
472, 505
472, 522
472, 499
472, 529
472, 477
472, 474
472, 509
472, 510
472, 504
472, 497
472, 483
472, 514
472, 480
473, 521
473, 489
473, 499
473, 501
473, 520
473, 500
473, 474
473, 492
473, 505
473, 514
473, 481
473, 493
470, 471
470, 480
470, 512
470, 515
470, 488
470, 483
470, 519
470, 528
470, 499
470, 508
470, 523
470, 487
470, 510
470, 478
470, 501
470, 502
470, 514
470, 492
470, 516
471, 508
471, 513
471, 475
471, 483
471, 503
471, 485
471, 526
471, 476
471, 474
471, 523
471, 510
471, 496
471, 502
471, 529
476, 525
476, 523
476, 511
476, 513
476, 484
476, 502
476, 485
476, 481
477, 502
477, 527
477, 520
477, 489
477, 523
477, 496
