166, 214
59, 122
49, 140
124, 144
28, 237
120, 265
20, 240
17, 182
70, 241
11, 156
35, 192
70, 255
25, 231
12, 59
48, 117
41, 181
46, 241
48, 175
131, 150
16, 142
98, 156
151, 246
110, 155
83, 243
151, 188
144, 190
15, 217
149, 184
157, 216
1, 190
16, 148
69, 264
174, 236
92, 122
82, 181
47, 72
34, 195
19, 95
127, 181
55, 223
52, 120
83, 151
108, 126
54, 122
1, 267
43, 78
33, 102
45, 208
53, 69
42, 149
213, 246
134, 267
36, 147
115, 147
43, 248
22, 62
161, 212
119, 165
68, 243
19, 261
25, 55
92, 192
115, 117
95, 153
64, 263
5, 40
127, 176
69, 138
100, 181
33, 130
124, 234
79, 252
62, 154
99, 208
83, 173
114, 153
12, 44
28, 147
124, 214
36, 90
38, 209
35, 218
27, 65
150, 217
49, 234
74, 154
68, 96
125, 203
75, 115
186, 231
112, 239
33, 187
79, 180
66, 183
8, 143
36, 93
2, 177
121, 180
8, 145
32, 198
