25, 180
30, 78
57, 73
202, 215
81, 233
39, 46
17, 70
66, 111
238, 263
106, 262
140, 157
159, 207
122, 156
88, 171
65, 142
125, 263
111, 161
195, 198
105, 198
230, 241
144, 156
24, 209
44, 189
58, 164
65, 89
95, 178
110, 253
197, 236
101, 178
19, 113
145, 207
217, 250
177, 227
21, 31
10, 138
20, 118
157, 160
105, 110
148, 151
69, 111
55, 192
229, 232
40, 78
9, 70
178, 208
56, 242
99, 156
124, 217
94, 115
58, 86
160, 198
72, 123
164, 218
154, 182
128, 218
27, 143
77, 127
195, 260
54, 192
3, 251
8, 242
125, 187
166, 169
98, 199
76, 170
100, 166
110, 126
111, 122
105, 207
46, 134
246, 263
26, 30
5, 240
121, 264
26, 74
44, 188
35, 243
105, 234
156, 189
13, 198
90, 133
133, 157
233, 251
99, 186
265, 267
15, 250
68, 107
126, 199
158, 237
82, 246
40, 128
208, 221
62, 157
69, 267
184, 233
185, 254
69, 154
9, 133
74, 192
144, 233
