37, 86
121, 220
185, 263
167, 266
68, 103
82, 88
67, 204
47, 231
110, 154
46, 192
106, 175
84, 137
137, 149
14, 46
58, 141
153, 177
49, 247
135, 251
239, 260
105, 251
65, 192
42, 77
143, 209
150, 261
202, 265
4, 128
65, 153
77, 111
141, 202
84, 166
121, 166
71, 214
70, 147
145, 187
115, 133
24, 58
3, 221
9, 27
144, 173
156, 219
139, 145
141, 244
167, 177
189, 262
200, 218
173, 229
51, 209
57, 59
138, 210
31, 142
126, 254
41, 160
43, 260
70, 120
109, 161
106, 181
138, 261
24, 78
15, 221
25, 44
19, 186
77, 133
18, 39
19, 46
79, 223
19, 126
16, 76
262, 263
35, 197
92, 207
164, 241
130, 199
20, 257
61, 141
31, 213
76, 136
89, 202
5, 141
13, 19
50, 59
65, 229
31, 116
19, 150
90, 209
20, 185
140, 212
47, 113
64, 122
122, 241
9, 57
15, 251
158, 250
147, 225
192, 248
93, 207
80, 183
112, 160
159, 173
35, 150
199, 220
