184, 193
151, 156
201, 203
74, 109
206, 244
113, 129
142, 143
65, 129
61, 99
114, 183
35, 157
57, 142
13, 155
205, 225
79, 100
48, 147
22, 201
38, 208
168, 212
113, 121
51, 79
132, 189
95, 246
43, 242
61, 129
86, 209
9, 63
40, 263
206, 243
247, 248
142, 225
59, 208
49, 209
74, 132
59, 140
93, 106
185, 225
62, 259
51, 89
83, 143
151, 203
43, 206
215, 227
141, 208
252, 265
69, 73
81, 123
23, 111
75, 144
74, 220
90, 197
12, 147
170, 207
44, 206
81, 134
197, 259
36, 78
22, 85
40, 125
84, 160
44, 170
141, 165
64, 260
92, 158
4, 27
65, 211
60, 167
106, 221
181, 202
6, 30
65, 79
31, 167
45, 161
94, 109
2, 120
31, 146
90, 150
77, 246
111, 140
65, 252
59, 112
222, 236
93, 111
109, 206
51, 72
98, 134
109, 185
107, 149
129, 207
147, 168
55, 185
20, 187
81, 166
174, 261
109, 211
186, 218
20, 136
223, 234
44, 202
93, 121
